CAGL0A00649g CAGL0A00715g
YPR076W YPR077C
YPR160W-A YPR160C-A
YPR170C YPR169W-A
YPR194C YPR195C
YPR195C YPR196W
YPR196W YPR197C
YPR197C YPR198W
YPR198W YPR199C
YPR202W YPR203W
YPR203W YPR204W
YPR204W YPR204C-A
TBLA0A00210 TBLA0A00230
TBLA0A00230 TBLA0A00240
TBLA0A00240 TBLA0A00250
TBLA0A00280 TBLA0A00300
TBLA0A00515 TBLA0A00520
TBLA0A00520 TBLA0A00530
TBLA0A00620 TBLA0A00630
TBLA0A00630 TBLA0A00640
TBLA0A00640 TBLA0A00645
TBLA0A00645 TBLA0A00650
TBLA0A00860 TBLA0A00870
TBLA0A01170 TBLA0A01180
TBLA0A01180 TBLA0A01190
TBLA0A01240 TBLA0A01250
TBLA0A01270 TBLA0A01280
TBLA0A02825 TBLA0A02835
TBLA0A03420 TBLA0A03430
TBLA0A03430 TBLA0A03440
TBLA0A03440 TBLA0A03450
TBLA0A03450 TBLA0A03460
TBLA0A03460 TBLA0A03470
TBLA0A03470 TBLA0A03480
TBLA0A03480 TBLA0A03500
TBLA0A04260 TBLA0A04270
TBLA0A04270 TBLA0A04280
TBLA0A04900 TBLA0A04910
TBLA0A05130 TBLA0A05140
TBLA0A05140 TBLA0A05150
TBLA0A05520 TBLA0A05530
TBLA0A06840 TBLA0A06850
TBLA0A06870 TBLA0A06890
TBLA0A08175 TBLA0A08180
TBLA0A08510 TBLA0A08515
TBLA0A08515 TBLA0A08520
TBLA0A10540 TBLA0A10550
TBLA0A10740 TBLA0A10760
TBLA0A10760 TBLA0A10770
TBLA0A10770 TBLA0A10780
TBLA0B00410 TBLA0B00420
TBLA0B00420 TBLA0B00430
TBLA0B00430 TBLA0B00440
TBLA0B00680 TBLA0B00690
TBLA0B00690 TBLA0B00700
TBLA0B00700 TBLA0B00710
TBLA0B00710 TBLA0B00720
TBLA0B01690 TBLA0B01700
TBLA0B01700 TBLA0B01710
TBLA0B01710 TBLA0B01720
TBLA0B01720 TBLA0B01730
TBLA0B01730 TBLA0B01740
TBLA0B01740 TBLA0B01750
TBLA0B03000 TBLA0B03010
TBLA0B03010 TBLA0B03020
TBLA0B03020 TBLA0B03030
TBLA0B04160 TBLA0B04170
TBLA0B04710 TBLA0B04730
TBLA0B04730 TBLA0B04740
TBLA0B04740 TBLA0B04750
TBLA0B04750 TBLA0B04760
TBLA0B04760 TBLA0B04770
TBLA0B04770 TBLA0B04780
TBLA0B04780 TBLA0B04800
TBLA0B04800 TBLA0B04810
TBLA0B04810 TBLA0B04820
TBLA0B05020 TBLA0B05030
TBLA0B05270 TBLA0B05280
TBLA0B06370 TBLA0B06380
TBLA0B06710 TBLA0B06720
TBLA0B06820 TBLA0B06840
TBLA0B06840 TBLA0B06845
TBLA0B06845 TBLA0B06850
TBLA0B06850 TBLA0B06855
TBLA0B06880 TBLA0B06890
TBLA0B07050 TBLA0B07060
TBLA0B07220 TBLA0B07225
TBLA0B08190 TBLA0B08195
TBLA0B08195 TBLA0B08200
TBLA0B08340 TBLA0B08350
TBLA0C00110 TBLA0C00120
TBLA0C00200 TBLA0C00250
TBLA0C00270 TBLA0C00280
TBLA0C00560 TBLA0C00570
TBLA0C01040 TBLA0C01050
TBLA0C01230 TBLA0C01240
TBLA0C01340 TBLA0C01350
TBLA0C01350 TBLA0C01360
TBLA0C01360 TBLA0C01370
TBLA0C01370 TBLA0C01380
TBLA0C01380 TBLA0C01390
TBLA0C03410 TBLA0C03420
TBLA0C03420 TBLA0C03430
TBLA0C03820 TBLA0C03840
TBLA0C03840 TBLA0C03850
TBLA0C06360 TBLA0C06370
TBLA0C06370 TBLA0C06400
TBLA0C06800 TBLA0C06810
TBLA0C07200 TBLA0C07210
TBLA0C07210 TBLA0C07220
TBLA0C07220 TBLA0C07230
TBLA0C07230 TBLA0C07240
TBLA0C07240 TBLA0C07250
TBLA0C07250 TBLA0C07260
TBLA0C07260 TBLA0C07270
TBLA0C07270 TBLA0C07280
TBLA0C07280 TBLA0C07290
TBLA0C07290 TBLA0C07300
TBLA0D00120 TBLA0D00130
TBLA0D00130 TBLA0D00140
TBLA0D00140 TBLA0D00150
TBLA0D00150 TBLA0D00160
TBLA0D00160 TBLA0D00170
TBLA0D00675 TBLA0D00680
TBLA0D00680 TBLA0D00690
TBLA0D00740 TBLA0D00750
TBLA0D00750 TBLA0D00760
TBLA0D01485 TBLA0D01490
TBLA0D02820 TBLA0D02830
TBLA0D02830 TBLA0D02840
TBLA0D03280 TBLA0D03290
TBLA0D03340 TBLA0D03350
TBLA0D05050 TBLA0D05060
TBLA0D05255 TBLA0D05260
TBLA0D05800 TBLA0D05810
TBLA0E00770 TBLA0E00780
TBLA0E00810 TBLA0E00820
TBLA0E01140 TBLA0E01150
TBLA0E02352 TBLA0E02355
TBLA0E02355 TBLA0E02360
TBLA0E02360 TBLA0E02365
TBLA0E02540 TBLA0E02542
TBLA0E03210 TBLA0E03220
TBLA0E03445 TBLA0E03450
TBLA0E04350 TBLA0E04360
TBLA0E05020 TBLA0E05030
TBLA0E05030 TBLA0E05040
TBLA0F00100 TBLA0F00110
TBLA0F00110 TBLA0F00120
TBLA0F00120 TBLA0F00130
TBLA0F00590 TBLA0F00595
TBLA0F00595 TBLA0F00600
TBLA0F00655 TBLA0F00657
TBLA0F00657 TBLA0F00660
TBLA0F00660 TBLA0F00670
TBLA0F00670 TBLA0F00680
TBLA0F03510 TBLA0F03520
TBLA0F03520 TBLA0F03530
TBLA0F03530 TBLA0F03540
TBLA0G00490 TBLA0G00500
TBLA0G01080 TBLA0G01090
TBLA0G01090 TBLA0G01100
TBLA0G01140 TBLA0G01145
TBLA0G01145 TBLA0G01147
TBLA0G01970 TBLA0G01980
TBLA0G03650 TBLA0G03660
TBLA0G03660 TBLA0G03670
TBLA0G03670 TBLA0G03680
TBLA0G03680 TBLA0G03700
TBLA0G03700 TBLA0G03710
TBLA0H00100 TBLA0H00130
TBLA0H00500 TBLA0H00510
TBLA0H00510 TBLA0H00520
TBLA0H02050 TBLA0H02060
TBLA0H02460 TBLA0H02470
TBLA0H02580 TBLA0H02590
TBLA0H03080 TBLA0H03090
TBLA0H03090 TBLA0H03100
TBLA0H03910 TBLA0H03920
TBLA0H03920 TBLA0H03930
TBLA0I00785 TBLA0I00790
TBLA0I03010 TBLA0I03020
TBLA0I03550 TBLA0I03560
TBLA0I03560 TBLA0I03570
TBLA0J00530 TBLA0J00540
TBLA0J00540 TBLA0J00550
TBLA0J01020 TBLA0J01030
TBLA0J01790 TBLA0J01800
TBLA0J01840 TBLA0J01845
TBLA0J01845 TBLA0J01850
TBLA0J01850 TBLA0J01860
TBLA0J01860 TBLA0J01865
TDEL0A00100 TDEL0A00110
TDEL0A00110 TDEL0A00120
TDEL0A00120 TDEL0A00130
TDEL0A00130 TDEL0A00140
TDEL0A00140 TDEL0A00150
TDEL0A00150 TDEL0A00160
TDEL0A01180 TDEL0A01190
TDEL0A04510 TDEL0A04520
TDEL0A06960 TDEL0A06970
TDEL0A07980 TDEL0A07990
TDEL0A07990 TDEL0A08000
TDEL0A08000 TDEL0A08010
TDEL0A08010 TDEL0A08020
TDEL0A08020 TDEL0A08030
TDEL0A08030 TDEL0A08040
TDEL0A08040 TDEL0A08050
TDEL0A08050 TDEL0A08060
TDEL0B00100 TDEL0B00110
TDEL0B00110 TDEL0B00120
TDEL0B00120 TDEL0B00130
TDEL0B00130 TDEL0B00140
TDEL0B00140 TDEL0B00150
TDEL0B00150 TDEL0B00160
TDEL0B00160 TDEL0B00170
TDEL0B06670 TDEL0B06680
TDEL0B06680 TDEL0B06690
TDEL0B06690 TDEL0B06700
TDEL0B06700 TDEL0B06710
TDEL0B07660 TDEL0B07670
TDEL0B07670 TDEL0B07680
TDEL0B07680 TDEL0B07690
TDEL0C00100 TDEL0C00110
TDEL0C00110 TDEL0C00120
TDEL0C00120 TDEL0C00130
TDEL0C00130 TDEL0C00140
TDEL0C00140 TDEL0C00150
TDEL0C00150 TDEL0C00160
TDEL0C00160 TDEL0C00170
TDEL0C07020 TDEL0C07030
TDEL0C07030 TDEL0C07040
TDEL0D00100 TDEL0D00110
TDEL0D00110 TDEL0D00120
TDEL0D00120 TDEL0D00130
TDEL0D00130 TDEL0D00140
TDEL0D00140 TDEL0D00150
TDEL0D00150 TDEL0D00160
TDEL0D00160 TDEL0D00170
TDEL0D00170 TDEL0D00180
TDEL0D00180 TDEL0D00190
TDEL0D00190 TDEL0D00200
TDEL0D00200 TDEL0D00210
TDEL0D00210 TDEL0D00220
TDEL0D00220 TDEL0D00230
TDEL0D00230 TDEL0D00240
TDEL0D00240 TDEL0D00250
TDEL0D00250 TDEL0D00260
TDEL0D00260 TDEL0D00270
TDEL0D06500 TDEL0D06510
TDEL0D06510 TDEL0D06520
TDEL0D06520 TDEL0D06530
TDEL0D06530 TDEL0D06540
TDEL0D06540 TDEL0D06550
TDEL0D06550 TDEL0D06560
TDEL0D06560 TDEL0D06570
TDEL0D06590 TDEL0D06600
TDEL0D06600 TDEL0D06610
TDEL0D06610 TDEL0D06620
TDEL0D06620 TDEL0D06630
TDEL0D06630 TDEL0D06640
TDEL0D06640 TDEL0D06650
TDEL0D06650 TDEL0D06660
TDEL0D06660 TDEL0D06670
TDEL0D06670 TDEL0D06680
TDEL0E00100 TDEL0E00110
TDEL0E00110 TDEL0E00120
TDEL0E00160 TDEL0E00170
TDEL0E00170 TDEL0E00180
TDEL0E00180 TDEL0E00190
TDEL0E00190 TDEL0E00200
TDEL0E00200 TDEL0E00210
TDEL0E00210 TDEL0E00220
TDEL0E00220 TDEL0E00230
TDEL0E00230 TDEL0E00240
TDEL0E00240 TDEL0E00250
TDEL0E00250 TDEL0E00260
TDEL0E00260 TDEL0E00270
TDEL0E00270 TDEL0E00280
TDEL0E00280 TDEL0E00290
TDEL0E00290 TDEL0E00300
TDEL0E00300 TDEL0E00310
TDEL0E00310 TDEL0E00320
TDEL0E00320 TDEL0E00330
TDEL0E00330 TDEL0E00340
TDEL0E00340 TDEL0E00350
TDEL0E05590 TDEL0E05600
TDEL0E05680 TDEL0E05690
TDEL0E05690 TDEL0E05700
TDEL0E05700 TDEL0E05710
TDEL0E05710 TDEL0E05720
TDEL0E05720 TDEL0E05730
TDEL0E05730 TDEL0E05740
TDEL0E05740 TDEL0E05750
TDEL0F00100 TDEL0F00110
TDEL0F00130 TDEL0F00140
TDEL0F00140 TDEL0F00150
TDEL0F00150 TDEL0F00160
TDEL0F00160 TDEL0F00170
TDEL0F00170 TDEL0F00180
TDEL0F00180 TDEL0F00190
TDEL0F00190 TDEL0F00200
TDEL0F05570 TDEL0F05580
TDEL0F05630 TDEL0F05640
TDEL0F05640 TDEL0F05650
TDEL0G00100 TDEL0G00110
TDEL0G00110 TDEL0G00120
TDEL0G00140 TDEL0G00150
TDEL0G00150 TDEL0G00160
TDEL0G00160 TDEL0G00170
TDEL0G00170 TDEL0G00180
TDEL0G00180 TDEL0G00190
TDEL0G00190 TDEL0G00200
TDEL0G00200 TDEL0G00210
TDEL0G00210 TDEL0G00220
TDEL0G00220 TDEL0G00230
TDEL0G00510 TDEL0G00520
TDEL0G03370 TDEL0G03380
TDEL0G04720 TDEL0G04730
TDEL0G04730 TDEL0G04740
TDEL0G04740 TDEL0G04750
TDEL0G04750 TDEL0G04760
TDEL0G04760 TDEL0G04770
TDEL0G04770 TDEL0G04780
TDEL0G04780 TDEL0G04790
TDEL0G04790 TDEL0G04800
TDEL0G04800 TDEL0G04810
TDEL0G04810 TDEL0G04820
TDEL0G04820 TDEL0G04830
TDEL0G04830 TDEL0G04840
TDEL0G04840 TDEL0G04850
TDEL0G04850 TDEL0G04860
TDEL0G04860 TDEL0G04870
TDEL0G04870 TDEL0G04880
TDEL0G04880 TDEL0G04890
TDEL0G04890 TDEL0G04900
TDEL0G04900 TDEL0G04910
TDEL0G04910 TDEL0G04920
TDEL0G04920 TDEL0G04930
TDEL0G04930 TDEL0G04940
TDEL0G04940 TDEL0G04950
TDEL0G04950 TDEL0G04960
TDEL0G04960 TDEL0G04970
TDEL0G04970 TDEL0G04980
TDEL0G04980 TDEL0G04990
TDEL0G04990 TDEL0G05000
TDEL0G05000 TDEL0G05010
TDEL0H00100 TDEL0H00110
TDEL0H00110 TDEL0H00120
TDEL0H00120 TDEL0H00130
TDEL0H00130 TDEL0H00140
TDEL0H00140 TDEL0H00150
TDEL0H00150 TDEL0H00160
TDEL0H00160 TDEL0H00170
TDEL0H00170 TDEL0H00180
TDEL0H00180 TDEL0H00190
TDEL0H00210 TDEL0H00220
TDEL0H04490 TDEL0H04500
TDEL0H04500 TDEL0H04510
TDEL0H04510 TDEL0H04520
TDEL0H04520 TDEL0H04530
TDEL0H04530 TDEL0H04540
TPHA0A00090 TPHA0A00100
TPHA0A00100 TPHA0A00110
TPHA0A00110 TPHA0A00120
TPHA0A00120 TPHA0A00130
TPHA0A00130 TPHA0A00140
TPHA0A06070 TPHA0A06080
TPHA0A06080 TPHA0A06090
TPHA0B00100 TPHA0B00120
TPHA0B00120 TPHA0B00130
TPHA0B00130 TPHA0B00140
TPHA0B00140 TPHA0B00150
TPHA0B00150 TPHA0B00160
TPHA0B00160 TPHA0B00170
TPHA0B00170 TPHA0B00180
TPHA0B00180 TPHA0B00190
TPHA0B00190 TPHA0B00200
TPHA0B01240 TPHA0B01245
TPHA0B03635 TPHA0B03640
TPHA0B03640 TPHA0B03645
TPHA0B04903 TPHA0B04905
TPHA0B04905 TPHA0B04910
TPHA0B04910 TPHA0B04920
TPHA0B04920 TPHA0B04930
TPHA0B04930 TPHA0B04940
TPHA0C05000 TPHA0C05010
TPHA0C05010 TPHA0C05020
TPHA0C05020 TPHA0C05025
TPHA0C05025 TPHA0C05030
TPHA0D04700 TPHA0D04710
TPHA0D04710 TPHA0D04720
TPHA0D04720 TPHA0D04730
TPHA0F00100 TPHA0F00110
TPHA0F03670 TPHA0F03680
TPHA0F03680 TPHA0F03690
TPHA0F03690 TPHA0F03700
TPHA0G00100 TPHA0G00110
TPHA0G00110 TPHA0G00115
TPHA0G00115 TPHA0G00130
TPHA0G00130 TPHA0G00150
TPHA0G00150 TPHA0G00155
TPHA0G00155 TPHA0G00160
TPHA0G00160 TPHA0G00200
TPHA0G00200 TPHA0G00210
TPHA0G02220 TPHA0G02230
TPHA0G03750 TPHA0G03760
TPHA0G03760 TPHA0G03770
TPHA0G03770 TPHA0G03780
TPHA0G03780 TPHA0G03790
TPHA0G03790 TPHA0G03800
TPHA0G00095 TPHA0H00100
TPHA0H00100 TPHA0H00110
TPHA0H03100 TPHA0H03110
TPHA0H03110 TPHA0H03120
TPHA0H03120 TPHA0H03130
TPHA0I00510 TPHA0I00520
TPHA0I00520 TPHA0I00530
TPHA0I02150 TPHA0I02160
TPHA0I02180 TPHA0I02190
TPHA0I02190 TPHA0I02200
TPHA0I02200 TPHA0I02210
TPHA0I03310 TPHA0I03315
TPHA0I03315 TPHA0I03320
TPHA0J00100 TPHA0J00120
TPHA0J00120 TPHA0J00130
TPHA0J00130 TPHA0J00140
TPHA0J00140 TPHA0J00145
TPHA0J00145 TPHA0J00160
TPHA0J00160 TPHA0J00170
TPHA0J00170 TPHA0J00180
TPHA0J00180 TPHA0J00190
TPHA0J03230 TPHA0J03240
TPHA0K00100 TPHA0K00110
TPHA0K00110 TPHA0K00115
TPHA0K02100 TPHA0K02130
TPHA0K02330 TPHA0K02340
TPHA0K02340 TPHA0K02350
TPHA0K02350 TPHA0K02360
TPHA0K02360 TPHA0K02370
TPHA0K02370 TPHA0K02375
TPHA0K02375 TPHA0K02378
TPHA0L00100 TPHA0L00110
TPHA0L00110 TPHA0L00130
TPHA0L00130 TPHA0L00160
TPHA0M00095 TPHA0M00110
TPHA0M00110 TPHA0M00120
TPHA0M00120 TPHA0M00130
TPHA0M00130 TPHA0M00140
TPHA0M02160 TPHA0M02170
TPHA0N00100 TPHA0N00110
TPHA0N00110 TPHA0N00130
TPHA0N00545 TPHA0N00550
TPHA0N01930 TPHA0N01940
TPHA0N01940 TPHA0N01950
TPHA0N01950 TPHA0N01960
TPHA0N01960 TPHA0N01970
TPHA0N01970 TPHA0N01980
TPHA0N01980 TPHA0N01985
TPHA0N01985 TPHA0N01990
TPHA0O00100 TPHA0O00110
TPHA0O00640 TPHA0O00660
TPHA0O01160 TPHA0O01170
TPHA0O01170 TPHA0O01180
TPHA0O01180 TPHA0O01190
TPHA0O02000 TPHA0O02010
TPHA0P00100 TPHA0P00110
TPHA0P01830 TPHA0P01840
TPHA0P01840 TPHA0P01850
TPHA0P01850 TPHA0P01860
TPHA0Q00110 TPHA0Q00120
ZYRO0A00132g ZYRO0A00154g
ZYRO0A00154g ZYRO0A00198g
ZYRO0A00198g ZYRO0A00220g
ZYRO0A00220g ZYRO0A00242g
ZYRO0A00242g ZYRO0A00264g
ZYRO0A00264g ZYRO0A00286g
ZYRO0A00286g ZYRO0A00308g
ZYRO0A00308g ZYRO0A00330g
ZYRO0A00330g ZYRO0A00374g
ZYRO0A00374g ZYRO0A00396g
ZYRO0A04488g ZYRO0A04510g
ZYRO0A11198g ZYRO0A11242g
ZYRO0A11242g ZYRO0A11286g
ZYRO0A11286g ZYRO0A11308g
ZYRO0A11308g ZYRO0A11352g
ZYRO0A11352g ZYRO0A11374g
ZYRO0A13486g ZYRO0A13530g
ZYRO0A13530g ZYRO0A13552g
ZYRO0A13552g ZYRO0A13574g
ZYRO0A13574g ZYRO0A13596g
ZYRO0A13596g ZYRO0A13618g
ZYRO0A13618g ZYRO0A13640g
ZYRO0A13640g ZYRO0A13662g
ZYRO0A13662g ZYRO0A13750g
ZYRO0A13750g ZYRO0A13772g
ZYRO0A13772g ZYRO0A13816g
ZYRO0A13816g ZYRO0A13838g
ZYRO0A13838g ZYRO0A13860g
ZYRO0A13860g ZYRO0A13904g
ZYRO0A13904g ZYRO0A13926g
ZYRO0A13926g ZYRO0A13948g
ZYRO0A13948g ZYRO0A13970g
ZYRO0A13970g ZYRO0A13992g
ZYRO0B00110g ZYRO0B00132g
ZYRO0B00132g ZYRO0B00154g
ZYRO0B00154g ZYRO0B00176g
ZYRO0B00176g ZYRO0B00198g
ZYRO0B00198g ZYRO0B00220g
ZYRO0B00220g ZYRO0B00242g
ZYRO0B00242g ZYRO0B00264g
ZYRO0B00264g ZYRO0B00286g
ZYRO0B00286g ZYRO0B00308g
ZYRO0B00308g ZYRO0B00330g
ZYRO0B00330g ZYRO0B00396g
ZYRO0B16742g ZYRO0B16764g
ZYRO0B16852g ZYRO0B16896g
ZYRO0B16896g ZYRO0B16940g
ZYRO0B16940g ZYRO0B16962g
ZYRO0B16962g ZYRO0B17006g
ZYRO0C00110g ZYRO0C00132g
ZYRO0C00132g ZYRO0C00198g
ZYRO0C00198g ZYRO0C00220g
ZYRO0C00220g ZYRO0C00242g
ZYRO0C00242g ZYRO0C00286g
ZYRO0C00286g ZYRO0C00308g
ZYRO0C00308g ZYRO0C00330g
ZYRO0C00330g ZYRO0C00352g
ZYRO0C05764g ZYRO0C05786g
ZYRO0C05874g ZYRO0C05896g
ZYRO0C18392g ZYRO0C18414g
ZYRO0C18414g ZYRO0C18436g
ZYRO0C18436g ZYRO0C18458g
ZYRO0C18458g ZYRO0C18480g
ZYRO0C18524g ZYRO0C18546g
ZYRO0C18546g ZYRO0C18568g
ZYRO0C18568g ZYRO0C18590g
ZYRO0C18590g ZYRO0C18612g
ZYRO0D00154g ZYRO0D00176g
ZYRO0D00176g ZYRO0D00220g
ZYRO0D00220g ZYRO0D00242g
ZYRO0D00242g ZYRO0D00264g
ZYRO0D00264g ZYRO0D00286g
ZYRO0D08866g ZYRO0D08888g
ZYRO0D09086g ZYRO0D09108g
ZYRO0D09922g ZYRO0D09944g
ZYRO0D13288g ZYRO0D13310g
ZYRO0D13310g ZYRO0D13332g
ZYRO0D17710g ZYRO0D17732g
ZYRO0D17798g ZYRO0D17820g
ZYRO0D17820g ZYRO0D17842g
ZYRO0D17842g ZYRO0D17864g
ZYRO0E00132g ZYRO0E00198g
ZYRO0E00198g ZYRO0E00220g
ZYRO0E00220g ZYRO0E00286g
ZYRO0E00286g ZYRO0E00308g
ZYRO0E00308g ZYRO0E00330g
ZYRO0E00330g ZYRO0E00396g
ZYRO0E00396g ZYRO0E00418g
ZYRO0E00418g ZYRO0E00440g
ZYRO0E02266g ZYRO0E02288g
ZYRO0E04708g ZYRO0E04752g
ZYRO0E04752g ZYRO0E04774g
ZYRO0E09900g ZYRO0E09922g
ZYRO0E09922g ZYRO0E09966g
ZYRO0E09966g ZYRO0E09988g
ZYRO0E09988g ZYRO0E10032g
ZYRO0E10032g ZYRO0E10054g
ZYRO0E10230g ZYRO0E10252g
ZYRO0E10252g ZYRO0E10296g
ZYRO0E10296g ZYRO0E10318g
ZYRO0E10318g ZYRO0E10340g
ZYRO0E10340g ZYRO0E10362g
ZYRO0E10362g ZYRO0E10406g
ZYRO0E10406g ZYRO0E10428g
ZYRO0E10428g ZYRO0E10450g
ZYRO0F00176g ZYRO0F00242g
ZYRO0F02002g ZYRO0F02024g
ZYRO0F02024g ZYRO0F02046g
ZYRO0F02090g ZYRO0F02112g
ZYRO0F02112g ZYRO0F02134g
ZYRO0F02134g ZYRO0F02156g
ZYRO0F02156g ZYRO0F02178g
ZYRO0F02178g ZYRO0F02200g
ZYRO0F02728g ZYRO0F02750g
ZYRO0F04246g ZYRO0F04268g
ZYRO0F04620g ZYRO0F04642g
ZYRO0F04818g ZYRO0F04840g
ZYRO0F05368g ZYRO0F05412g
ZYRO0F05412g ZYRO0F05434g
ZYRO0F10252g ZYRO0F10274g
ZYRO0F10274g ZYRO0F10296g
ZYRO0F13552g ZYRO0F13574g
ZYRO0F15752g ZYRO0F15774g
ZYRO0F15774g ZYRO0F15796g
ZYRO0F18634g ZYRO0F18656g
ZYRO0F18700g ZYRO0F18722g
ZYRO0G00132g ZYRO0G00154g
ZYRO0G00154g ZYRO0G00176g
ZYRO0G00176g ZYRO0G00198g
ZYRO0G00198g ZYRO0G00242g
ZYRO0G00242g ZYRO0G00286g
ZYRO0G00286g ZYRO0G00308g
ZYRO0G00308g ZYRO0G00330g
ZYRO0G00330g ZYRO0G00352g
ZYRO0G06028g ZYRO0G06072g
ZYRO0G06072g ZYRO0G06116g
ZYRO0G07392g ZYRO0G07414g
ZYRO0G15378g ZYRO0G15400g
ZYRO0G15400g ZYRO0G15422g
ZYRO0G15422g ZYRO0G15444g
ZYRO0G15444g ZYRO0G15466g
ZYRO0G15466g ZYRO0G15488g
ZYRO0G15488g ZYRO0G15510g
ZYRO0G19712g ZYRO0G19734g
ZYRO0G21868g ZYRO0G21890g
ZYRO0G22110g ZYRO0G22132g
ZYRO0G22374g ZYRO0G22396g
ZYRO0G22396g ZYRO0G22418g
ZYRO0G22462g ZYRO0G22484g
ZYRO0G22484g ZYRO0G22506g
ZYRO0G22506g ZYRO0G22528g
ZYRO0G22528g ZYRO0G22550g
ZYRO0G22550g ZYRO0G22572g
